Date,US dollar (USD),Euro (EUR),Japanese yen (JPY),Canadian dollar (CAD),Chinese renmimbi (CNY),UAE dirham (AED),Korean won (KRW),Russian ruble (RUB),Indonesian rupiah (IDR)
2014-03-18,1355.75,974.45,137425.59,1503.19,8394.8,4979.67,1449499.98,49187.27,15357258.13
2014-03-19,1338,961.93,135873.88,1495.68,8290.92,4914.47,1432262.04,48056.94,15138132
2014-03-20,1327,962.75,135878.15,1493.07,8263.89,4874.07,1428117.34,48018.81,15187515
2014-03-21,1336,969.35,136779.67,1495.32,8316.6,4907.13,1443214,48410.49,15260460
2014-03-24,1310.75,950.96,134004.51,1470.33,8111.97,4814.38,1412726.09,47306.6,14916335
2014-03-25,1313.5,953.37,134397.31,1468.03,8146.85,4824.48,1417726.03,46823.84,14964048.75
2014-03-26,1304,945.92,133412.24,1452.98,8097.06,4789.59,1401734.74,46293.61,14878640
2014-03-27,1296,943.27,132366.95,1433.18,8052.05,4760.21,1388664,46186.2,14835960
2014-03-28,1294.75,941.47,133262.13,1432.77,8043.24,4755.62,1384475.92,46206.71,14708360
2014-03-31,1291.75,937.24,133030.85,1425.77,8032.1,4744.6,1375003.22,45390.02,14674280
2014-04-01,1283.75,930.62,132964.4,1415.78,7968.11,4715.28,1359041.81,45042.92,14522421.88
2014-04-02,1292,938.41,134006.22,1426.04,8017.63,4745.58,1365062.35,45678.65,14589910
2014-04-03,1284,936.1,133394.76,1415.93,7974.54,4716.2,1358407.74,45635.47,14536164
2014-04-04,1297.25,947.35,134362.66,1423.41,8058.91,4764.86,1366652.88,45776.04,14680329.63
2014-04-07,1299,945.28,133959.38,1426.04,8069.78,4771.29,1370964.47,46260.62,14681947.5
2014-04-08,1309.5,949.29,133713.03,1431.22,8114.71,4809.79,1378052.13,46634.23,14782290.75
2014-04-09,1301.75,941.63,132583.23,1421.31,8071.5,4781.39,1355707.47,46506.83,14694804.88
2014-04-10,1320.5,951.3,134057.15,1440.99,8203.61,4850.2,1373517.95,46878.8,14992957
2014-04-11,1318,949.06,133961.52,1443.67,8186.49,4841.01,1364195.64,46960.99,15041675
2014-04-14,1325.75,959.61,135027.63,1452.82,8244.97,4869.48,1377255.19,47625.89,15163265.63
2014-04-15,1298,938.95,131935.2,1425.01,8076.15,4767.55,1351023.11,46901.92,14836140
2014-04-16,1301.5,942.67,133110.9,1433.47,8097.15,4780.41,1350501.35,46976.65,14882001.75
2014-04-17,1299,938.89,132842.23,1427.54,8078.48,4771.23,1349336.25,46396.38,14834580
2014-04-18,1299,938.89,132842.23,1427.54,8078.48,4771.23,1349336.25,46396.38,14834580
2014-04-21,1299,941.03,133238.42,1431.24,8089.39,4771.23,1349661,46355.78,14867055
2014-04-22,1286.75,932.66,132020.54,1420.25,8026.1,4726.3,1335131.61,45908.34,14823360
2014-04-23,1285.25,929.35,131590.31,1418.91,8016.87,4720.66,1336081.39,45888.23,14947457.5
2014-04-24,1291.5,934.55,132036.48,1424.07,8070.45,4743.74,1342126.74,46175.64,14982045.75
2014-04-25,1301.25,940.38,132773.03,1435.21,8137.5,4779.56,1355251.88,46881.43,15048305.63
2014-04-28,1299,938.28,133264.41,1432.34,8122.65,4771.29,1344659.72,46649.67,15050863.5
2014-04-29,1297.75,939.21,133084.25,1423.05,8121.32,4766.7,1337396.01,46235.91,14985768.13
2014-04-30,1288.5,929.28,131620.27,1414.06,8065.11,4732.6,1331406.8,45919.23,14896992.75
2014-05-01,1278.5,922.07,130752.18,1403.22,8002.51,4695.87,1321073.8,45498.61,14781377.75
2014-05-02,1281.25,924.06,131001.4,1405.21,8019.73,4705.97,1320071.63,45878.35,14763203.13
2014-05-05,1281.25,923.19,130834.83,1404.57,8002.05,4705.97,1320071.63,45807.56,14756796.88
2014-05-06,1306.25,937.52,132656.21,1422.83,8132.32,4797.92,1345829.12,46257.45,15044081.25
2014-05-07,1296,930.87,131822.64,1412.96,8079.65,4760.27,1325224.55,45234.29,15001200
2014-05-08,1287,928.37,130765.63,1398.39,8015.44,4727.22,1316407.76,45093.25,14877720
2014-05-09,1291.25,938.65,131333.03,1408.04,8041.9,4742.83,1322821,45577.88,14888112.5
2014-05-12,1298.75,944.17,132621.84,1415.31,8100.95,4770.37,1330374.37,45592.61,14962898.75
2014-05-13,1296.5,945.9,132534.7,1413.77,8076.03,4762.11,1325217.35,45141.73,14957072.25
2014-05-14,1305.25,952.01,132880.97,1423.44,8130.27,4794.25,1341470.69,45306.85,14939238.88
2014-05-15,1299,947.03,131945.92,1413.05,8093.55,4771.29,1331864.45,45116.86,14867704.5
2014-05-16,1291.5,942.39,131035.58,1405.28,8050.44,4743.68,1322560.32,44877.36,14739243.75
2014-05-19,1302,949.01,131723.34,1413.39,8121.09,4782.31,1330578.84,44943.08,14865585
2014-05-20,1295.5,945.93,131292.43,1411.77,8081.85,4758.44,1328340.74,44752.71,14882056.25
2014-05-21,1287.25,942.04,130649.43,1407.41,8024.33,4728,1321941.33,44314.53,14813029.38
2014-05-22,1298.5,950.83,132011.99,1415.95,8096.15,4769.46,1329988.63,44535.28,14971705
2014-05-23,1291.5,947.44,131506.98,1405.09,8054.44,4743.61,1323206.07,44102.33,15000772.5
2014-05-26,1291.5,946.05,131571.56,1401.86,8057.93,4743.61,1322302.09,44140.88,14952341.25
2014-05-27,1275.5,936.87,130190.27,1386.53,7970.09,4684.85,1305155.38,43883.58,14767101.25
2014-05-28,1263.5,929.22,128567.43,1372.6,7903.95,4640.9,1290475.54,43702.24,14679974.75
2014-05-29,1255,921.74,127438.97,1360.23,7831.07,4609.55,1280852.82,43510.27,14581217.5
2014-05-30,1250.5,916.42,127232.12,1357.86,7812.25,4593.02,1275760.04,43587.11,14599587.5
2014-06-02,1247.25,916.59,127437.75,1358.82,7791.94,4581.09,1277184,43505.32,14673896.25
2014-06-03,1242.75,912.41,127294.87,1355.65,7772.28,4564.56,1271519.54,43553.1,14644566
2014-06-04,1245.25,914.18,127812.46,1362.99,7783.31,4573.74,1274077.42,43693.01,14806022.5
2014-06-05,1252.5,919.94,128349.93,1372.11,7834.14,4600.5,1278113.56,43500.75,14851518.75
2014-06-06,1247.5,914.66,127943.6,1363.7,7797.12,4582.13,1273011.31,42943.61,14764162.5
2014-06-09,1253.5,922.17,128552.68,1367,7822.34,4604.04,1274245.18,43062.42,14763096.25
2014-06-10,1259.5,929.83,128979.1,1374.87,7840.39,4626.08,1281289.1,43168.61,14874695
2014-06-11,1262,932.54,128616.72,1372.11,7859.61,4635.39,1281939.35,43418.67,14904220
2014-06-12,1265.75,934.03,128872.32,1373.53,7871.07,4649.16,1288027.02,43459.52,14920661
2014-06-13,1273,940.98,129966.92,1383.69,7906.22,4675.79,1295722.86,43792.45,15014398.5
2014-06-16,1276.25,940.46,130030.72,1384.79,7944.66,4687.73,1301711.13,44220.15,15082084.38
2014-06-17,1267.5,935.84,129500.47,1376.31,7892.59,4655.46,1295194.69,44161.28,15073743.75
2014-06-18,1269.75,935.57,129685.91,1380.66,7912.32,4663.73,1298255.83,43834.04,15232555.88
2014-06-19,1293,948.5,131640.33,1400.51,8054.87,4749.12,1317179.04,44412.92,15430662
2014-06-20,1312.5,966.82,134078.44,1413.89,8171.62,4820.75,1339668.69,45238.25,15712593.75
2014-06-23,1313.5,966.34,133832.51,1410.24,8178.64,4824.42,1337734.01,44900.35,15748865
2014-06-24,1318.5,969.74,134678.17,1416.13,8216.23,4842.78,1342826.26,44416.3,15805518.75
2014-06-25,1316.75,965.82,134058.31,1412.28,8209.15,4836.29,1344467.33,44385.32,15919507.5
2014-06-26,1311.75,965.27,133214.76,1405.6,8165.77,4817.79,1333065.94,44152.83,15870863.25
2014-06-27,1317.5,965.87,133561.56,1406.96,8192.35,4838.98,1335417.81,44446.59,15803412.5
2014-06-30,1315,960.45,133216.07,1400.67,8159.57,4829.73,1330516.74,44778.9,15589325
2014-07-01,1327.5,970.43,134774.43,1414.85,8232.62,4875.84,1342965.25,45574.72,15747468.75
2014-07-02,1326.5,971.47,134984.63,1414.78,8238.36,4872.3,1338703.74,45532.43,15798615
2014-07-03,1317.5,968.04,134641.9,1402.68,8185.49,4839.24,1328500.93,45139.85,15701306.25
2014-07-04,1319.25,970.82,134662.44,1402.56,8185.02,4845.67,1331123.25,45490.69,15662795.63
2014-07-07,1313,965.73,133722.47,1400.64,8145.85,4822.71,1326917.61,45224.31,15375230
2014-07-08,1323,971.79,134350.63,1411.44,8205.51,4859.31,1338809.79,45339.86,15379875
2014-07-09,1322.75,969.72,134503.83,1408.53,8200.92,4858.39,1338755.08,44923.42,15376968.75
2014-07-10,1340.25,985.41,135753.91,1429.44,8313.3,4922.67,1358142.14,45581.9,15513393.75
2014-07-11,1335,981.69,135242.17,1430.92,8281.94,4903.39,1360298.19,45589.24,15465975
2014-07-14,1306,958.39,132656.95,1401.01,8104.9,4796.87,1329834.5,44819.5,15234490
2014-07-15,1310,965.4,133213.88,1409.1,8132.48,4811.7,1345959.44,45043.68,15376125
2014-07-16,1301,961.18,132272.67,1399.68,8072.31,4778.64,1342827.02,44781.05,15215195
2014-07-17,1302.5,963.53,132268.86,1401.42,8081.36,4784.15,1340793.37,45498.92,15219712.5
2014-07-18,1307.25,967.65,132548.6,1404.05,8115.41,4801.59,1345813.88,45899.5,15183708.75
2014-07-21,1311.5,970.01,132887.73,1409.66,8142.97,4817.2,1346713.58,46163.48,15174055
2014-07-22,1310.25,972.9,132990.38,1408.45,8128.4,4812.61,1342481.96,45824.08,15172695
2014-07-23,1308,971.52,132801.24,1404.86,8107.38,4804.35,1339065,45567.12,15048540
2014-07-24,1292.75,959.8,131582.54,1389.25,8008.46,4748.34,1329528.67,45300.22,14953885.63
2014-07-25,1294.75,963.86,131831.43,1396.39,8016.44,4755.68,1328283.9,45424.55,14989968.13
2014-07-28,1304.5,970.65,132772.01,1409.06,8070.03,4791.49,1338808.1,46341.38,15102848.75
2014-07-29,1299.25,968.79,132705.39,1408.26,8031.31,4772.21,1330886.55,46348.79,15042066.88
2014-07-30,1294.5,967.6,133081.06,1412.11,7989.27,4754.76,1325956.1,46094.22,14987073.75
2014-07-31,1285.25,960.58,132168.67,1399.19,7936.03,4720.79,1321044.02,45866.26,14879981.88
2014-08-01,1291.25,961.54,132320.83,1407.27,7979.67,4742.83,1339090.56,46157.66,14949446.88
2014-08-04,1290.5,961.66,132218.16,1409.16,7973.35,4740.07,1333602.57,46252.8,15173699
2014-08-05,1284.75,960.96,132117.26,1407.38,7927.93,4718.95,1320979.89,46136.97,15027720.75
2014-08-06,1306.5,978.18,133739.86,1428.33,8052.35,4798.84,1350528.99,47243.02,15351375
2014-08-07,1305.25,977.61,133363.9,1425.01,8042.82,4794.25,1354392.54,47373.91,15395423.75
2014-08-08,1309.75,976.37,133391.47,1437.78,8063.74,4810.78,1357555.88,47496.44,15425580.63
2014-08-11,1307.25,976.47,133489.82,1430.85,8044.29,4801.59,1347186.23,47055.75,15258875.63
2014-08-12,1315.75,985.03,134449.91,1439.36,8102.78,4832.82,1350617.38,47536.79,15377828.13
2014-08-13,1312,980.53,134309.43,1432.64,8074.57,4818.98,1350572.67,47311.04,15338592
2014-08-14,1313.5,981.65,134548.37,1432.57,8082.1,4824.55,1341148.92,47307.33,15331828.75
2014-08-15,1296,968.39,132652.07,1414,7966.51,4760.34,1323280.55,46881.82,15128208
2014-08-18,1296.75,970.37,132988.19,1411.45,7966.84,4763.03,1319702.41,46805.54,15151875.38
2014-08-19,1296.5,973.42,133312.61,1415.45,7962.84,4762.11,1318929.2,46910.6,15141823.5
2014-08-20,1295,974.6,133799.39,1417.7,7952.98,4756.6,1324590.56,46950.21,15151500
2014-08-21,1275.25,959.92,132351.81,1395.44,7844.57,4684.06,1305409.54,46030.77,14907672.5
2014-08-22,1277.25,965.31,132955.32,1399.29,7858.79,4691.4,1299921.19,46170.09,14917002.75
2014-08-25,1277.25,967.72,132776.51,1401.14,7861.47,4691.34,1303050.39,46186.63,14966815.5
2014-08-26,1286,973.98,133782.58,1409.33,7911.86,4723.54,1307668.91,46420.41,15062918
2014-08-27,1282.75,971.56,133309.78,1397.43,7880.19,4711.6,1301157.28,46426.76,14984444.13
2014-08-28,1292,980.61,134051.45,1402.85,7938.82,4745.58,1310540.01,47509.09,15117046
2014-08-29,1285.75,976.12,133570.13,1394.72,7898.62,4722.62,1303686.15,47690.7,15040060.63
2014-09-01,1286.5,979.3,134111.19,1397.91,7902.71,4725.25,1303417.35,47930.15,15072634
2014-09-02,1267,965.52,133199.7,1384.39,7790.53,4653.75,1289995.93,47418.41,14884082.5
2014-09-03,1265.5,963.27,132788.91,1377.94,7771.56,4648.24,1290683.33,46605.2,14888607.5
2014-09-04,1271.5,980.6,133653.71,1378.5,7805.23,4670.16,1295467.59,47018.78,14957926
2014-09-05,1266,976.97,132784.4,1377.98,7774.76,4649.95,1296700.5,46880.93,14881830
2014-09-08,1259,972.31,132679.71,1373.76,7731.77,4624.24,1289530.75,46631.03,14767440.5
2014-09-09,1255.75,972.36,133392.03,1381.64,7706.54,4612.31,1286201.94,46537.77,14775782.38
2014-09-10,1251,968.53,133456.67,1371.78,7668.5,4594.86,1281336.75,46707.33,14776812
2014-09-11,1241.25,959.16,132596.53,1367.05,7608.86,4559.17,1285996.82,46566.1,14677781.25
2014-09-12,1231.5,951.85,132219.99,1363.58,7554.76,4523.36,1274910.38,46636.9,14556330
2014-09-15,1234.25,953.94,132354.78,1365.63,7580.76,4533.4,1281151.5,47402.78,14721516.88
2014-09-16,1232.25,952.1,132078.71,1358.74,7573.65,4526.05,1277411.84,47723.18,14743871.25
2014-09-17,1236,953.74,132851.44,1353.61,7589.16,4539.83,1279198.14,47450.34,14776380
2014-09-18,1220.5,944.51,132595.12,1335.41,7494.6,4482.84,1273408.5,46868.48,14621590
2014-09-19,1219.75,949.92,132934.44,1334.71,7489.87,4480.08,1274089.62,46934.93,14597358.13
2014-09-22,1213.5,946.35,132265.43,1336.31,7451.38,4457.12,1262950.13,46922.69,14529842.25
2014-09-23,1222,949.98,133033.02,1349.76,7500.39,4488.34,1270818.84,47156.73,14630395
2014-09-24,1217.25,951.05,132430.71,1349.63,7467.34,4470.9,1265879.08,46498.33,14549180.63
2014-09-25,1213.75,952.15,131952.83,1345.81,7447.93,4457.92,1265577.07,46695.69,14538904.38
2014-09-26,1213.75,956.01,132553.63,1353.39,7436.65,4457.86,1267518.89,47502.9,14592309.38
2014-09-29,1219.5,961.26,133352.31,1361.08,7500.05,4478.92,1285169.9,48143.18,14841315
2014-09-30,1216.5,962.99,133443.96,1359.5,7468.7,4468.14,1283711.63,48118.65,14823052.5
2014-10-01,1216.5,965.82,133304.05,1360.65,7468.7,4468.14,1292713.61,48250.52,14753103.75
2014-10-02,1211.75,957.64,131468.81,1351.46,7439.54,4450.7,1286211.98,48043.46,14722762.5
2014-10-03,1195,955.12,131157.21,1346.7,7336.7,4389.18,1268432.69,47690.65,14550917.5
2014-10-06,1195.75,951.35,130545.99,1337.51,7341.31,4392.05,1278196.9,47660.79,14600107.5
2014-10-07,1210.5,958.51,131127.41,1352.91,7431.86,4446.23,1290574.46,48357.64,14771126.25
2014-10-08,1217,959.29,131776.76,1362.67,7471.16,4470.1,1307240.43,48837.29,14895471.5
2014-10-09,1226.75,965,132378.58,1363.84,7520.59,4505.91,1317713.39,49163.54,14954082.5
2014-10-10,1219,965.47,131548.38,1364.24,7473.57,4477.45,1304878.49,49218.95,14896180
2014-10-13,1229,969.21,131939.29,1378.02,7528.73,4514.18,1312203.24,49760.66,15013464
2014-10-14,1234.75,974.74,132186.15,1386.93,7562.47,4535.3,1314452.87,50452.49,15073210.63
2014-10-15,1237.5,969.87,131434.86,1401.65,7580.8,4545.46,1315233.49,50339.94,15130293.75
2014-10-16,1237.75,968.47,131319.07,1396.12,7578.87,4546.38,1313846.85,50659.25,15159343.13
2014-10-17,1234.25,966.71,131651.27,1387.6,7558.55,4533.52,1315340.17,50180.58,14942447.63
2014-10-20,1244.5,973.75,133030.81,1402.8,7619.95,4571.11,1318796.59,51086.71,14974446.25
2014-10-21,1250.25,982.17,133407.91,1403.34,7653.03,4592.23,1318588.56,51182.91,15003000
2014-10-22,1243.75,981.92,133361.08,1394.12,7609.88,4568.36,1307728.43,51390.81,14940546.88
2014-10-23,1232.75,974.62,133315.74,1386.35,7543.81,4527.83,1301956.45,51451.89,14866965
2014-10-24,1232.75,973.08,133340.4,1383.76,7540.98,4527.83,1303479.03,51704.6,14874361.5
2014-10-27,1228.75,966.64,132354.8,1382.04,7515.89,4513.14,1292945.89,51968.44,14878933.75
2014-10-28,1229.25,964.35,132777.44,1373.99,7514.77,4514.97,1290386.58,52225.91,14959972.5
2014-10-29,1223.5,958.78,132278.69,1362.49,7477.05,4493.85,1281524.25,52364.25,14781103.5
2014-10-30,1202,952.34,130963.89,1345.28,7351.31,4414.89,1268806.96,49946.09,14574250
2014-10-31,1164.25,929.24,130518.24,1312.63,7117.64,4276.29,1244268.88,50038.59,14069961.25
2014-11-03,1167.75,935.36,133345.36,1320.9,7144.64,4289.2,1252563.55,50913.89,14138533.13
2014-11-04,1166.5,927.89,132158.62,1330.22,7133.38,4284.61,1256040.27,50878.35,14123398.75
2014-11-05,1142,914.44,130759,1300.34,6982.87,4194.62,1237202.82,51014.17,13866735
2014-11-06,1145,920.68,131348.67,1306.85,6998.58,4205.64,1240968.11,53334.08,13900300
2014-11-07,1154.5,930,132732.85,1310.36,7068.89,4240.54,1262503.25,54065.22,14054305.75
2014-11-10,1162,933.82,133223.29,1315.44,7110.97,4268.08,1260827.87,53053.89,14121205
2014-11-11,1156.5,930.67,133951.61,1311.47,7083.79,4247.88,1262377.35,53730.98,14115082.5
2014-11-12,1164.5,933.32,134098,1316.29,7133.96,4277.27,1276233.72,53095.95,14205153.25
2014-11-13,1161.75,931.3,134513.21,1317.48,7115.49,4267.17,1274033.02,54127.38,14176254.38
2014-11-14,1169,936.74,136182.65,1323.01,7166.79,4293.8,1286601.23,55135.88,14274659
2014-11-17,1182.5,949.3,137708.02,1337.94,7241.75,4343.38,1293536.64,55929.28,14431821.25
2014-11-18,1192.75,951.8,139116.39,1348.22,7301.18,4381.03,1311070.74,55838.65,14491912.5
2014-11-19,1196,953.71,140775.16,1356.2,7319.28,4392.97,1323194.43,56002.39,14528410
2014-11-20,1190,948.93,140592.54,1345.06,7288.15,4370.93,1326968.83,55083.6,14488250
2014-11-21,1203.75,969.75,141518.85,1351.57,7372.85,4421.43,1340857.01,55056.21,14623756.88
2014-11-24,1197.5,962.89,141778,1350.3,7354.69,4398.48,1332158.82,53661.76,14551421.25
2014-11-25,1199,960.31,141308.14,1349.17,7357.66,4403.93,1329990.75,54932.77,14584636
2014-11-26,1197.5,955.82,140772.1,1345.21,7351.33,4398.42,1325153.33,56545.51,14579562.5
2014-11-27,1194.75,957.22,140759.46,1353.11,7334.81,4388.26,1312253.49,57378.15,14548470.75
2014-11-28,1182.75,948.74,140374.68,1348.63,7268,4344.3,1310427.81,58513.59,14434281
2014-12-01,1194,957,141268.09,1358.95,7345.49,4385.62,1329638.23,61947.09,14653365
2014-12-02,1195,963.52,142354.38,1360.92,7349.61,4389.23,1322745.38,64434.69,14662650
2014-12-03,1204.75,977.76,144154.36,1368.66,7409.21,4425.11,1340766.16,63719.23,14816617.88
2014-12-04,1209,972.1,144747.51,1375.3,7440.91,4440.72,1348337.25,65648.69,14879767.5
2014-12-05,1194,970.97,144969.5,1364.32,7343.34,4385.62,1330056.24,63222.3,14684409
2014-12-08,1193,970.59,144239.66,1366.7,7364.03,4381.95,1333296.63,63960.9,14731760.5
2014-12-09,1227,987.64,145976.17,1401.54,7589.61,4506.83,1358963.61,66543.28,15128296.5
2014-12-10,1229,989.81,145986.75,1409.6,7591.29,4514.18,1354603.74,67262.85,15161558.5
2014-12-11,1216.25,982.23,145256.73,1402.27,7526.88,4467.35,1338884.29,67749.07,15018863.13
2014-12-12,1217,976.57,144269.26,1404.9,7529.46,4470.1,1342636.83,70050.52,15160777.5
2014-12-15,1209.25,973.44,143169.14,1405.51,7486.71,4441.57,1329388.81,75960.54,15354451.88
2014-12-16,1202.5,961.27,140939,1398.81,7443.84,4416.84,1306696.51,87121.12,15247700
2014-12-17,1195.75,964.74,140387.03,1394.18,7410.66,4392.05,1309226.56,74175.95,15135205.63
2014-12-18,1199,976.42,142495.14,1391.38,7453.34,4403.99,1320998.25,73488.81,15062437.5
2014-12-19,1195.5,974.84,142778.56,1386.6,7436.25,4391.13,1317441,70618.18,14931795
2014-12-22,1195.25,975.12,143322.41,1391.21,7436.37,4390.21,1310412.16,66963.87,14867714.75
2014-12-23,1175.75,965.59,141907.14,1365.16,7320.22,4318.47,1296499.47,64790.86,14638087.5
2014-12-24,1175.75,964.56,141671.99,1364.75,7308.81,4318.53,1296769.87,63800.89,14658663.13
2014-12-25,1175.75,964.56,141671.99,1364.75,7308.81,4318.53,1296769.87,63800.89,14658663.13
2014-12-26,1175.75,966.07,141624.95,1364.99,7304.82,4318.53,1292501.75,63799.7,14658663.13
2014-12-29,1185.5,973.28,142941.66,1377.85,7375.94,4354.4,1301382.63,67780.95,14755918.5
2014-12-30,1206,991.41,143966.25,1399.5,7479.61,4429.76,1325574.78,67134.39,15010479
2014-12-31,1206,996.65,144593.36,1396.85,7482.02,4429.64,1325574.78,72360,14936310
2015-01-01,1206,996.65,144593.36,1396.85,7482.02,4429.64,1325574.78,72360,14936310
2015-01-02,1172,974.19,140880.24,1372.53,7271.09,4304.81,1293126.03,68942.9,14699810
2015-01-05,1200,1005.28,143513.98,1414.62,7464,4407.66,1331639.94,71613.59,15153000
2015-01-06,1210.25,1015.35,143674.82,1426.76,7519.28,4445.31,1329798.24,74657.3,15318739.38
2015-01-07,1210.5,1025.54,144600.26,1436.14,7520.23,4446.23,1331550,75625.98,15419954.25
2015-01-08,1215.5,1030.74,145464.95,1436.66,7553.72,4464.59,1333178.56,73075.85,15415578.75
2015-01-09,1217.75,1028.98,144747.84,1443.4,7560.52,4472.86,1326957.74,74590.83,15406364.13
2015-01-12,1226.5,1037.82,145518.08,1463.52,7608.72,4505,1326520.84,77202.03,15450833.75
2015-01-13,1231.5,1045.28,145938.89,1469.36,7633.21,4523.36,1334145.35,81001.9,15513821.25
2015-01-14,1235,1047.72,144365.31,1476.75,7651.69,4536.22,1336208.19,81544.58,15577055
2015-01-15,1259,1086.52,147133.02,1500.29,7790.82,4624.37,1363811.75,81501.35,15813040
2015-01-16,1277.5,1111.11,150272.31,1529.42,7928.93,4692.32,1376084.58,83142.24,16080531.25
2015-01-19,1273.75,1095.09,149729.3,1523.09,7923.11,4678.55,1373153.19,82551.73,16072814.38
2015-01-20,1288.75,1113.63,152517.1,1557.97,8008.55,4733.64,1402546.37,84371.87,16217630
2015-01-21,1293.5,1116.39,152329.03,1589.13,8034.57,4751.09,1401248.3,84371.11,16142880
2015-01-22,1295.75,1134.98,152794.84,1597.72,8045.96,4759.35,1405823.9,83269.1,16180678.13
2015-01-23,1294.75,1150.94,152553.91,1605.68,8064.74,4755.68,1403573.49,82687.91,16148769.38
2015-01-26,1281.25,1138.28,151744.84,1593.17,8013.19,4706.1,1384838.88,84809.13,16028437.5
2015-01-27,1288.5,1130.21,151392.3,1596.45,8044.75,4732.72,1391322.05,86540.8,16075970.25
2015-01-28,1288,1135.7,151655.55,1602.72,8047.42,4730.89,1396642.61,87165.38,16081968
2015-01-29,1268.75,1119.02,149794.95,1594.82,7925.75,4660.18,1387504.81,87670.61,15945015.63
2015-01-30,1260.25,1116.8,148035.26,1597.93,7877.82,4628.96,1378209.22,88627.08,15964216.88
2015-02-02,1272.5,1121.79,149213.34,1601.76,7965.47,4673.96,1403758.25,87414.38,16141662.5
2015-02-03,1264.25,1104.29,148580.97,1578.98,7911.8,4643.65,1387451.1,83879.81,15997819.5
2015-02-04,1268.5,1110.33,149067.78,1594.31,7925.21,4659.26,1375878.4,85953.55,16014812.5
2015-02-05,1259.25,1101.66,147924.08,1564.05,7872.96,4625.29,1373810.08,84054.94,15907475.63
2015-02-06,1241,1093.92,147703.81,1549.82,7749.67,4558.25,1352367.33,83159.4,15654594.5
